DOI,KeywordID
10.1109/TVCG.2024.3456364,102
10.1109/TVCG.2024.3456364,243
10.1109/JIOT.2024.3396282,455
10.1109/JIOT.2024.3396282,456
10.1109/JIOT.2024.3396282,457
10.1109/JIOT.2024.3396282,458
10.1109/JIOT.2024.3396282,7
10.1109/JIOT.2024.3396282,171
10.1109/JIOT.2024.3396282,23
10.1109/JIOT.2024.3396282,56
10.1109/JIOT.2024.3396282,459
10.1109/JIOT.2024.3396282,29
10.1109/JIOT.2024.3396282,349
10.1109/TSE.2024.3472476,460
10.1109/TSE.2024.3472476,461
10.1109/TSE.2024.3472476,462
10.1109/TSE.2024.3472476,141
10.1109/TSE.2024.3472476,463
10.1109/TSE.2024.3472476,464
10.1109/TSE.2024.3472476,465
10.1109/TSE.2024.3472476,21
10.1109/TSE.2024.3472476,115
10.1109/TSE.2024.3472476,466
10.1109/TSE.2024.3472476,117
10.1109/TSE.2024.3472476,440
10.1109/TSE.2024.3472476,102
10.1109/TSE.2024.3472476,467
10.1109/TSE.2024.3472476,468
10.1109/TSE.2024.3472476,142
10.1109/TSE.2024.3472476,29
10.1109/TCCN.2024.3401712,469
10.1109/TCCN.2024.3401712,132
10.1109/TCCN.2024.3401712,470
10.1109/TCCN.2024.3401712,471
10.1109/TCCN.2024.3401712,188
10.1109/TCCN.2024.3401712,121
10.1109/TCCN.2024.3401712,235
10.1109/TCCN.2024.3401712,439
10.1109/TCCN.2024.3401712,106
10.1109/TCCN.2024.3401712,472
10.1109/TCCN.2024.3401712,340
10.1109/ACCESS.2024.3475471,473
10.1109/ACCESS.2024.3475471,204
10.1109/ACCESS.2024.3475471,474
10.1109/ACCESS.2024.3475471,475
10.1109/ACCESS.2024.3475471,476
10.1109/ACCESS.2024.3475471,477
10.1109/ACCESS.2024.3475471,49
10.1109/ACCESS.2024.3475471,378
10.1109/ACCESS.2024.3475471,102
10.1109/ACCESS.2024.3475471,188
10.1109/ACCESS.2024.3475471,130
10.1109/ACCESS.2024.3475471,115
10.1109/ACCESS.2024.3475471,70
10.1109/ACCESS.2024.3475471,90
10.1109/ACCESS.2024.3475471,129
10.1109/ACCESS.2024.3475471,478
10.1109/TVCG.2024.3456332,479
10.1109/TVCG.2024.3456332,480
10.1109/TVCG.2024.3456332,481
10.1109/TVCG.2024.3456332,482
10.1109/TVCG.2024.3456332,260
10.1109/TVCG.2024.3456332,106
10.1109/TVCG.2024.3456332,483
10.1109/TVCG.2024.3456332,257
10.1109/TVCG.2024.3456332,108
10.1109/TVCG.2024.3456332,127
10.1109/TVCG.2024.3456332,137
10.1109/MIC.2024.3451351,171
10.1109/MIC.2024.3451351,396
10.1109/MIC.2024.3451351,484
10.1109/MIC.2024.3451351,136
10.1109/MIC.2024.3451351,485
10.1109/MIC.2024.3451351,253
10.1109/MIC.2024.3451351,486
10.1109/TITS.2024.3461855,151
10.1109/TITS.2024.3461855,487
10.1109/TITS.2024.3461855,488
10.1109/TITS.2024.3461855,489
10.1109/TITS.2024.3461855,490
10.1109/TITS.2024.3461855,73
10.1109/TITS.2024.3461855,491
10.1109/TITS.2024.3461855,38
10.1109/TITS.2024.3461855,145
10.1109/TITS.2024.3461855,110
10.1109/TITS.2024.3461855,42
10.1109/TITS.2024.3461855,173
10.1109/TVCG.2024.3456350,106
10.1109/TVCG.2024.3456350,141
10.1109/TVCG.2024.3456350,492
10.1109/TVCG.2024.3456350,249
10.1109/TVCG.2024.3456350,108
10.1109/TVCG.2024.3456350,273
10.1109/TVCG.2024.3456350,493
10.1109/TVCG.2024.3456350,70
10.1109/TVCG.2024.3456350,494
10.1109/TVCG.2024.3456350,42
10.1109/TETCI.2024.3446695,495
10.1109/TETCI.2024.3446695,496
10.1109/TETCI.2024.3446695,497
10.1109/TETCI.2024.3446695,132
10.1109/TETCI.2024.3446695,498
10.1109/TETCI.2024.3446695,499
10.1109/TETCI.2024.3446695,21
10.1109/TETCI.2024.3446695,145
10.1109/TETCI.2024.3446695,143
10.1109/TETCI.2024.3446695,7
10.1109/TETCI.2024.3446695,262
10.1109/TETCI.2024.3446695,26
10.1109/TETCI.2024.3446695,500
10.1109/JBHI.2024.3483816,102
10.1109/JBHI.2024.3483816,501
10.1109/JBHI.2024.3483816,502
10.1109/JBHI.2024.3483816,343
10.1109/JBHI.2024.3483816,53
10.1109/JBHI.2024.3483816,503
10.1109/JBHI.2024.3483816,174
10.1109/JBHI.2024.3483816,166
10.1109/JBHI.2024.3483816,504
10.1109/JBHI.2024.3483816,130
10.1109/JBHI.2024.3483816,167
10.1109/JBHI.2024.3483816,24
10.1109/TCAD.2024.3420904,505
10.1109/TCAD.2024.3420904,506
10.1109/TCAD.2024.3420904,507
10.1109/TCAD.2024.3420904,211
10.1109/TCAD.2024.3420904,39
10.1109/TCAD.2024.3420904,251
10.1109/TCAD.2024.3420904,508
10.1109/TCAD.2024.3420904,225
10.1109/TCAD.2024.3420904,21
10.1109/TCAD.2024.3420904,115
10.1109/TCAD.2024.3420904,509
10.1109/ACCESS.2024.3482389,510
10.1109/ACCESS.2024.3482389,141
10.1109/ACCESS.2024.3482389,511
10.1109/ACCESS.2024.3482389,512
10.1109/ACCESS.2024.3482389,513
10.1109/ACCESS.2024.3482389,514
10.1109/ACCESS.2024.3482389,312
10.1109/ACCESS.2024.3482389,21
10.1109/ACCESS.2024.3482389,49
10.1109/ACCESS.2024.3482389,145
10.1109/ACCESS.2024.3482389,407
10.1109/ACCESS.2024.3482389,117
10.1109/ACCESS.2024.3482389,56
10.1109/ACCESS.2024.3482389,129
10.1109/ACCESS.2024.3482389,167
10.1109/ACCESS.2024.3482389,102
10.1109/ACCESS.2024.3470850,515
10.1109/ACCESS.2024.3470850,216
10.1109/ACCESS.2024.3470850,186
10.1109/ACCESS.2024.3470850,516
10.1109/ACCESS.2024.3470850,517
10.1109/ACCESS.2024.3470850,518
10.1109/ACCESS.2024.3470850,519
10.1109/ACCESS.2024.3470850,181
10.1109/ACCESS.2024.3470850,56
10.1109/ACCESS.2024.3470850,69
10.1109/ACCESS.2024.3470850,102
10.1109/ACCESS.2024.3470850,520
10.1109/ACCESS.2024.3470850,341
10.1109/ACCESS.2024.3470850,223
10.1109/ACCESS.2024.3470850,39
10.1109/ACCESS.2024.3470850,49
10.1109/ACCESS.2024.3470850,521
10.1109/ACCESS.2024.3483905,102
10.1109/ACCESS.2024.3483905,522
10.1109/ACCESS.2024.3483905,523
10.1109/ACCESS.2024.3483905,524
10.1109/ACCESS.2024.3483905,525
10.1109/ACCESS.2024.3483905,526
10.1109/ACCESS.2024.3483905,21
10.1109/ACCESS.2024.3483905,527
10.1109/ACCESS.2024.3483905,145
10.1109/ACCESS.2024.3483905,55
10.1109/ACCESS.2024.3483905,106
10.1109/ACCESS.2024.3483905,130
10.1109/TVCG.2024.3456155,528
10.1109/TVCG.2024.3456155,141
10.1109/TVCG.2024.3456155,529
10.1109/TVCG.2024.3456155,108
10.1109/TVCG.2024.3456155,106
10.1109/TVCG.2024.3456155,174
10.1109/TVCG.2024.3456155,39
10.1109/TVCG.2024.3456155,54
10.1109/TVCG.2024.3456155,63
10.1109/TVCG.2024.3456155,21
10.1109/TG.2024.3466898,530
10.1109/TG.2024.3466898,531
10.1109/TG.2024.3466898,532
10.1109/TG.2024.3466898,533
10.1109/TG.2024.3466898,534
10.1109/TG.2024.3466898,260
10.1109/TG.2024.3466898,49
10.1109/TG.2024.3466898,138
10.1109/TG.2024.3466898,39
10.1109/TG.2024.3466898,54
10.1109/TG.2024.3466898,102
10.1109/TG.2024.3466898,117
10.1109/TVCG.2024.3456145,535
10.1109/TVCG.2024.3456145,536
10.1109/TVCG.2024.3456145,537
10.1109/TVCG.2024.3456145,538
10.1109/TVCG.2024.3456145,108
10.1109/TVCG.2024.3456145,39
10.1109/TVCG.2024.3456145,63
10.1109/TVCG.2024.3456145,69
10.1109/TVCG.2024.3456145,539
10.1109/TVCG.2024.3456145,102
10.1109/TVCG.2024.3456145,273
10.1109/MIC.2024.3450090,171
10.1109/MIC.2024.3450090,56
10.1109/MIC.2024.3450090,320
10.1109/MIC.2024.3450090,176
10.1109/MIC.2024.3450090,136
10.1109/MIC.2024.3450090,379
10.1109/MIC.2024.3450090,117
10.1109/TMM.2024.3428317,540
10.1109/TMM.2024.3428317,541
10.1109/TMM.2024.3428317,542
10.1109/TMM.2024.3428317,106
10.1109/TMM.2024.3428317,7
10.1109/TMM.2024.3428317,39
10.1109/TMM.2024.3428317,220
10.1109/TMM.2024.3428317,102
10.1109/TMM.2024.3428317,56
10.1109/TMM.2024.3428317,130
10.1109/TCSS.2024.3451649,543
10.1109/TCSS.2024.3451649,544
10.1109/TCSS.2024.3451649,545
10.1109/TCSS.2024.3451649,124
10.1109/TCSS.2024.3451649,546
10.1109/TCSS.2024.3451649,547
10.1109/TCSS.2024.3451649,548
10.1109/TCSS.2024.3451649,549
10.1109/TCSS.2024.3451649,90
10.1109/TCSS.2024.3451649,550
10.1109/TCSS.2024.3451649,9
10.1109/TCSS.2024.3451649,110
10.1109/TCSS.2024.3451649,138
10.1109/TCSS.2024.3451649,52
10.1109/TCSS.2024.3451649,551
10.1109/TCSS.2024.3451649,378
10.1109/JIOT.2024.3483441,552
10.1109/JIOT.2024.3483441,132
10.1109/JIOT.2024.3483441,553
10.1109/JIOT.2024.3483441,554
10.1109/JIOT.2024.3483441,555
10.1109/JIOT.2024.3483441,556
10.1109/JIOT.2024.3483441,368
10.1109/JIOT.2024.3483441,55
10.1109/JIOT.2024.3483441,557
10.1109/JIOT.2024.3483441,558
10.1109/JIOT.2024.3483441,56
10.1109/JIOT.2024.3483441,559
10.1109/JIOT.2024.3483441,560
10.1109/JIOT.2024.3483441,115
10.1109/TSE.2024.3478317,561
10.1109/TSE.2024.3478317,159
10.1109/TSE.2024.3478317,562
10.1109/TSE.2024.3478317,563
10.1109/TSE.2024.3478317,21
10.1109/TSE.2024.3478317,147
10.1109/TSE.2024.3478317,29
10.1109/TSE.2024.3478317,110
10.1109/TSE.2024.3478317,564
10.1109/TSE.2024.3478317,407
10.1109/TSE.2024.3478317,39
10.1109/TSE.2024.3478317,142
10.1109/TSE.2024.3478317,102
10.1109/TSE.2024.3478317,467
10.1109/JSEN.2024.3480932,565
10.1109/JSEN.2024.3480932,141
10.1109/JSEN.2024.3480932,532
10.1109/JSEN.2024.3480932,566
10.1109/JSEN.2024.3480932,567
10.1109/JSEN.2024.3480932,568
10.1109/JSEN.2024.3480932,90
10.1109/JSEN.2024.3480932,39
10.1109/JSEN.2024.3480932,182
10.1109/JSEN.2024.3480932,569
10.1109/JSEN.2024.3480932,69
10.1109/JSEN.2024.3480932,570
10.1109/JSEN.2024.3480932,91
10.1109/JSEN.2024.3480932,177
10.1109/JSEN.2024.3480932,137
10.1109/JSEN.2024.3480932,571
10.1109/TVCG.2024.3456159,572
10.1109/TVCG.2024.3456159,573
10.1109/TVCG.2024.3456159,574
10.1109/TVCG.2024.3456159,106
10.1109/TVCG.2024.3456159,24
10.1109/TVCG.2024.3456159,39
10.1109/TVCG.2024.3456159,56
10.1109/TVCG.2024.3456159,174
10.1109/TVCG.2024.3456159,108
10.1109/TVCG.2024.3456159,69
10.1109/LRA.2024.3482169,575
10.1109/LRA.2024.3482169,576
10.1109/LRA.2024.3482169,577
10.1109/LRA.2024.3482169,578
10.1109/LRA.2024.3482169,579
10.1109/LRA.2024.3482169,127
10.1109/LRA.2024.3482169,580
10.1109/LRA.2024.3482169,581
10.1109/LRA.2024.3482169,115
10.1109/LRA.2024.3482169,582
10.1109/LRA.2024.3482169,177
10.1109/LRA.2024.3482169,130
10.1109/LRA.2024.3482169,189
10.1109/LRA.2024.3482169,583
10.1109/LRA.2024.3482169,584
10.1109/TVCG.2024.3456398,131
10.1109/TVCG.2024.3456398,498
10.1109/TVCG.2024.3456398,585
10.1109/TVCG.2024.3456398,586
10.1109/TVCG.2024.3456398,587
10.1109/TVCG.2024.3456398,147
10.1109/TVCG.2024.3456398,588
10.1109/TVCG.2024.3456398,343
10.1109/TVCG.2024.3456398,109
10.1109/TVCG.2024.3456398,564
10.1109/TVCG.2024.3456398,589
10.1109/TVCG.2024.3456398,378
10.1109/TFUZZ.2024.3429240,590
10.1109/TFUZZ.2024.3429240,591
10.1109/TFUZZ.2024.3429240,592
10.1109/TFUZZ.2024.3429240,593
10.1109/TFUZZ.2024.3429240,594
10.1109/TFUZZ.2024.3429240,595
10.1109/TFUZZ.2024.3429240,378
10.1109/TFUZZ.2024.3429240,43
10.1109/TFUZZ.2024.3429240,54
10.1109/TFUZZ.2024.3429240,188
10.1109/TFUZZ.2024.3429240,580
10.1109/TFUZZ.2024.3429240,70
10.1109/TFUZZ.2024.3429240,69
10.1109/EMR.2024.3454112,596
10.1109/EMR.2024.3454112,597
10.1109/EMR.2024.3454112,598
10.1109/EMR.2024.3454112,599
10.1109/EMR.2024.3454112,600
10.1109/EMR.2024.3454112,601
10.1109/EMR.2024.3454112,262
10.1109/EMR.2024.3454112,171
10.1109/EMR.2024.3454112,602
10.1109/EMR.2024.3454112,603
10.1109/EMR.2024.3454112,604
10.1109/EMR.2024.3454112,143
10.1109/EMR.2024.3454112,177
10.1109/ACCESS.2024.3486314,605
10.1109/ACCESS.2024.3486314,606
10.1109/ACCESS.2024.3486314,607
10.1109/ACCESS.2024.3486314,608
10.1109/ACCESS.2024.3486314,609
10.1109/ACCESS.2024.3486314,145
10.1109/ACCESS.2024.3486314,147
10.1109/ACCESS.2024.3486314,610
10.1109/ACCESS.2024.3486314,603
10.1109/ACCESS.2024.3486314,262
10.1109/ACCESS.2024.3486314,221
10.1109/ACCESS.2024.3486314,21
10.1109/ACCESS.2024.3486314,459
10.1109/ACCESS.2024.3486314,10
10.1109/ACCESS.2024.3486314,137
10.1109/MNET.2024.3448288,150
10.1109/MNET.2024.3448288,611
10.1109/MNET.2024.3448288,612
10.1109/MNET.2024.3448288,613
10.1109/MNET.2024.3448288,87
10.1109/MNET.2024.3448288,614
10.1109/MNET.2024.3448288,52
10.1109/MNET.2024.3448288,12
10.1109/MNET.2024.3448288,171
10.1109/MNET.2024.3448288,615
10.1109/MNET.2024.3448288,616
10.1109/MM.2024.3426611,617
10.1109/MM.2024.3426611,23
10.1109/MM.2024.3426611,419
10.1109/MM.2024.3426611,181
10.1109/MM.2024.3426611,369
10.1109/MM.2024.3426611,21
10.1109/MM.2024.3426611,137
10.1109/TNSM.2024.3462813,618
10.1109/TNSM.2024.3462813,619
10.1109/TNSM.2024.3462813,620
10.1109/TNSM.2024.3462813,621
10.1109/TNSM.2024.3462813,622
10.1109/TNSM.2024.3462813,313
10.1109/TNSM.2024.3462813,129
10.1109/TNSM.2024.3462813,21
10.1109/TNSM.2024.3462813,466
10.1109/TNSM.2024.3462813,23
10.1109/TNSM.2024.3462813,340
10.1109/TNSM.2024.3462813,292
10.1109/TGCN.2024.3451513,623
10.1109/TGCN.2024.3451513,618
10.1109/TGCN.2024.3451513,624
10.1109/TGCN.2024.3451513,625
10.1109/TGCN.2024.3451513,173
10.1109/TGCN.2024.3451513,73
10.1109/TGCN.2024.3451513,313
10.1109/TGCN.2024.3451513,7
10.1109/TGCN.2024.3451513,145
10.1109/TGCN.2024.3451513,146
10.1109/JIOT.2024.3485208,626
10.1109/JIOT.2024.3485208,310
10.1109/JIOT.2024.3485208,627
10.1109/JIOT.2024.3485208,628
10.1109/JIOT.2024.3485208,629
10.1109/JIOT.2024.3485208,313
10.1109/JIOT.2024.3485208,23
10.1109/JIOT.2024.3485208,73
10.1109/JIOT.2024.3485208,54
10.1109/JIOT.2024.3485208,39
10.1109/JIOT.2024.3485208,167
10.1109/JIOT.2024.3485208,69
10.1109/JIOT.2024.3485208,55
10.1109/JIOT.2024.3485208,173
10.1109/TII.2022.3162201,630
10.1109/TII.2022.3162201,631
10.1109/TII.2022.3162201,310
10.1109/TII.2022.3162201,632
10.1109/TII.2022.3162201,313
10.1109/TII.2022.3162201,173
10.1109/TII.2022.3162201,633
10.1109/TII.2022.3162201,42
10.1109/TII.2022.3162201,634
10.1109/TII.2022.3162201,635
10.1109/TII.2022.3162201,636
10.1109/TNET.2024.3453056,637
10.1109/TNET.2024.3453056,638
10.1109/TNET.2024.3453056,639
10.1109/TNET.2024.3453056,310
10.1109/TNET.2024.3453056,640
10.1109/TNET.2024.3453056,90
10.1109/TNET.2024.3453056,73
10.1109/TNET.2024.3453056,313
10.1109/TNET.2024.3453056,78
10.1109/TNET.2024.3453056,156
10.1109/TNET.2024.3453056,641
10.1109/TNET.2024.3453056,173
10.1109/EMR.2024.3423312,642
10.1109/EMR.2024.3423312,643
10.1109/EMR.2024.3423312,316
10.1109/EMR.2024.3423312,644
10.1109/EMR.2024.3423312,645
10.1109/EMR.2024.3423312,313
10.1109/EMR.2024.3423312,646
10.1109/EMR.2024.3423312,647
10.1109/EMR.2024.3423312,648
10.1109/EMR.2024.3423312,145
10.1109/EMR.2024.3423312,221
10.1109/LSENS.2024.3482177,649
10.1109/LSENS.2024.3482177,23
10.1109/LSENS.2024.3482177,650
10.1109/LSENS.2024.3482177,651
10.1109/LSENS.2024.3482177,313
10.1109/LSENS.2024.3482177,78
10.1109/LSENS.2024.3482177,145
10.1109/LSENS.2024.3482177,77
10.1109/LSENS.2024.3482177,171
10.1109/LSENS.2024.3482177,173
10.1109/LSENS.2024.3482177,312
10.1109/LSENS.2024.3482177,652
10.1109/LSENS.2024.3482177,52
10.1109/TR.2024.3451964,618
10.1109/TR.2024.3451964,653
10.1109/TR.2024.3451964,654
10.1109/TR.2024.3451964,655
10.1109/TR.2024.3451964,656
10.1109/TR.2024.3451964,657
10.1109/TR.2024.3451964,313
10.1109/TR.2024.3451964,312
10.1109/TR.2024.3451964,658
10.1109/TR.2024.3451964,659
10.1109/TR.2024.3451964,660
10.1109/TR.2024.3451964,42
10.1109/TR.2024.3451964,661
10.1109/TNET.2024.3462539,662
10.1109/TNET.2024.3462539,663
10.1109/TNET.2024.3462539,664
10.1109/TNET.2024.3462539,665
10.1109/TNET.2024.3462539,666
10.1109/TNET.2024.3462539,313
10.1109/TNET.2024.3462539,667
10.1109/TNET.2024.3462539,408
10.1109/TNET.2024.3462539,668
10.1109/TNET.2024.3462539,669
10.1109/TNET.2024.3462539,670
10.1109/TNET.2024.3462539,154
10.1109/TNET.2024.3462539,671
10.1109/TNET.2024.3462539,370
10.1109/TNET.2024.3462539,672
10.1109/ACCESS.2024.3478845,618
10.1109/ACCESS.2024.3478845,673
10.1109/ACCESS.2024.3478845,674
10.1109/ACCESS.2024.3478845,675
10.1109/ACCESS.2024.3478845,676
10.1109/ACCESS.2024.3478845,677
10.1109/ACCESS.2024.3478845,678
10.1109/ACCESS.2024.3478845,313
10.1109/ACCESS.2024.3478845,77
10.1109/ACCESS.2024.3478845,646
10.1109/ACCESS.2024.3478845,679
10.1109/ACCESS.2024.3478845,221
10.1109/ACCESS.2024.3478845,88
10.1109/ACCESS.2024.3478845,680
10.1109/ACCESS.2024.3478845,156
10.1109/ACCESS.2024.3478845,681
10.1109/ACCESS.2024.3478845,682
10.1109/TC.2024.3441864,683
10.1109/TC.2024.3441864,684
10.1109/TC.2024.3441864,685
10.1109/TC.2024.3441864,686
10.1109/TC.2024.3441864,687
10.1109/TC.2024.3441864,688
10.1109/TC.2024.3441864,689
10.1109/TC.2024.3441864,64
10.1109/TC.2024.3441864,672
10.1109/TC.2024.3441864,690
10.1109/TDSC.2024.3431542,626
10.1109/TDSC.2024.3431542,691
10.1109/TDSC.2024.3431542,310
10.1109/TDSC.2024.3431542,692
10.1109/TDSC.2024.3431542,693
10.1109/TDSC.2024.3431542,53
10.1109/TDSC.2024.3431542,73
10.1109/TDSC.2024.3431542,56
10.1109/TDSC.2024.3431542,407
10.1109/TDSC.2024.3431542,54
10.1109/TDSC.2024.3431542,39
10.1109/TDSC.2024.3431542,313
10.1109/TCE.2024.3445458,292
10.1109/TCE.2024.3445458,618
10.1109/TCE.2024.3445458,421
10.1109/TCE.2024.3445458,694
10.1109/TCE.2024.3445458,695
10.1109/TCE.2024.3445458,313
10.1109/TCE.2024.3445458,115
10.1109/TCE.2024.3445458,223
10.1109/TCE.2024.3445458,87
10.1109/TCE.2024.3445458,696
10.1109/MPOT.2024.3416689,313
10.1109/MPOT.2024.3416689,697
10.1109/MPOT.2024.3416689,312
10.1109/MPOT.2024.3416689,659
10.1109/MPOT.2024.3416689,145
10.1109/MPOT.2024.3416689,698
10.1109/MPOT.2024.3416689,99
10.1109/MNET.2024.3412161,699
10.1109/MNET.2024.3412161,618
10.1109/MNET.2024.3412161,700
10.1109/MNET.2024.3412161,701
10.1109/MNET.2024.3412161,702
10.1109/MNET.2024.3412161,159
10.1109/MNET.2024.3412161,313
10.1109/MNET.2024.3412161,312
10.1109/MNET.2024.3412161,145
10.1109/MNET.2024.3412161,661
10.1109/MNET.2024.3412161,688
10.1109/MNET.2024.3412161,73
10.1109/MNET.2024.3412161,78
10.1109/TDSC.2024.3417531,618
10.1109/TDSC.2024.3417531,703
10.1109/TDSC.2024.3417531,704
10.1109/TDSC.2024.3417531,705
10.1109/TDSC.2024.3417531,706
10.1109/TDSC.2024.3417531,688
10.1109/TDSC.2024.3417531,313
10.1109/TDSC.2024.3417531,707
10.1109/TDSC.2024.3417531,145
10.1109/TDSC.2024.3417531,708
10.1109/TDSC.2024.3417531,709
10.26599/TST.2024.9010136,710
10.26599/TST.2024.9010136,711
10.26599/TST.2024.9010136,712
10.26599/TST.2024.9010136,313
10.26599/TST.2024.9010136,145
10.26599/TST.2024.9010136,688
10.26599/TST.2024.9010136,635
10.26599/TST.2024.9010136,312
10.26599/TST.2024.9010136,713
10.26599/TST.2024.9010136,696
10.1109/TDSC.2024.3424212,618
10.1109/TDSC.2024.3424212,714
10.1109/TDSC.2024.3424212,715
10.1109/TDSC.2024.3424212,716
10.1109/TDSC.2024.3424212,717
10.1109/TDSC.2024.3424212,313
10.1109/TDSC.2024.3424212,73
10.1109/TDSC.2024.3424212,688
10.1109/TDSC.2024.3424212,312
10.1109/TDSC.2024.3424212,659
10.1109/TDSC.2024.3424212,431
10.1109/TDSC.2024.3424212,718
10.1109/JIOT.2024.3362981,719
10.1109/JIOT.2024.3362981,720
10.1109/JIOT.2024.3362981,721
10.1109/JIOT.2024.3362981,722
10.1109/JIOT.2024.3362981,723
10.1109/JIOT.2024.3362981,310
10.1109/JIOT.2024.3362981,724
10.1109/JIOT.2024.3362981,725
10.1109/JIOT.2024.3362981,313
10.1109/JIOT.2024.3362981,459
10.1109/JIOT.2024.3362981,726
10.1109/JIOT.2024.3362981,312
10.1109/JIOT.2024.3362981,7
10.1109/JIOT.2024.3362981,634
10.1109/JIOT.2024.3362981,727
10.1109/OJCS.2024.3468445,618
10.1109/OJCS.2024.3468445,713
10.1109/OJCS.2024.3468445,623
10.1109/OJCS.2024.3468445,728
10.1109/OJCS.2024.3468445,145
10.1109/OJCS.2024.3468445,688
10.1109/OJCS.2024.3468445,313
10.1109/OJCS.2024.3468445,634
10.1109/OJCS.2024.3468445,312
10.1109/TCE.2024.3473691,618
10.1109/TCE.2024.3473691,50
10.1109/TCE.2024.3473691,729
10.1109/TCE.2024.3473691,730
10.1109/TCE.2024.3473691,731
10.1109/TCE.2024.3473691,732
10.1109/TCE.2024.3473691,313
10.1109/TCE.2024.3473691,733
10.1109/TCE.2024.3473691,121
10.1109/TCE.2024.3473691,349
10.1109/TCE.2024.3473691,478
10.1109/TCE.2024.3473691,145
10.1109/TCE.2024.3473691,734
10.1109/TCE.2024.3473691,55
10.1109/TCE.2024.3473691,39
10.1109/TCE.2024.3473691,283
10.1109/TCE.2024.3408227,618
10.1109/TCE.2024.3408227,707
10.1109/TCE.2024.3408227,735
10.1109/TCE.2024.3408227,736
10.1109/TCE.2024.3408227,737
10.1109/TCE.2024.3408227,313
10.1109/TCE.2024.3408227,634
10.1109/TCE.2024.3408227,635
10.1109/TCE.2024.3408227,738
10.1109/TCE.2024.3408227,713
10.1109/TCE.2024.3408227,668
10.1109/TCE.2024.3482113,739
10.1109/TCE.2024.3482113,740
10.1109/TCE.2024.3482113,741
10.1109/TCE.2024.3482113,742
10.1109/TCE.2024.3482113,145
10.1109/TCE.2024.3482113,618
10.1109/TCE.2024.3482113,313
10.1109/TCE.2024.3482113,39
10.1109/TCE.2024.3482113,743
10.1109/TCE.2024.3482113,117
10.1109/TCE.2024.3482113,744
10.1109/TCE.2024.3482113,78
10.1109/TCE.2024.3482113,54
10.1109/TCE.2024.3482113,705
10.1109/TCE.2024.3482113,679
10.1109/ACCESS.2024.3408633,745
10.1109/ACCESS.2024.3408633,618
10.1109/ACCESS.2024.3408633,746
10.1109/ACCESS.2024.3408633,747
10.1109/ACCESS.2024.3408633,748
10.1109/ACCESS.2024.3408633,313
10.1109/ACCESS.2024.3408633,646
10.1109/ACCESS.2024.3408633,260
10.1109/ACCESS.2024.3408633,253
10.1109/ACCESS.2024.3408633,602
10.1109/ACCESS.2024.3408633,42
10.1109/ACCESS.2024.3408633,431
10.1109/ACCESS.2024.3408633,749
10.1109/TDSC.2024.3372631,750
10.1109/TDSC.2024.3372631,751
10.1109/TDSC.2024.3372631,752
10.1109/TDSC.2024.3372631,313
10.1109/TDSC.2024.3372631,753
10.1109/TDSC.2024.3372631,312
10.1109/TDSC.2024.3372631,754
10.1109/TDSC.2024.3372631,64
10.1109/TDSC.2024.3372631,755
10.1109/TDSC.2024.3372631,679
10.1109/TNSM.2024.3449575,618
10.1109/TNSM.2024.3449575,756
10.1109/TNSM.2024.3449575,757
10.1109/TNSM.2024.3449575,313
10.1109/TNSM.2024.3449575,146
10.1109/TNSM.2024.3449575,145
10.1109/TNSM.2024.3449575,688
10.1109/TNSM.2024.3449575,426
10.1109/TNSM.2024.3449575,634
10.1109/TNSM.2024.3449575,713
10.1109/JIOT.2024.3483809,758
10.1109/JIOT.2024.3483809,759
10.1109/JIOT.2024.3483809,760
10.1109/JIOT.2024.3483809,761
10.1109/JIOT.2024.3483809,313
10.1109/JIOT.2024.3483809,145
10.1109/JIOT.2024.3483809,156
10.1109/JIOT.2024.3483809,70
10.1109/JIOT.2024.3483809,753
10.1109/JIOT.2024.3483809,762
10.1109/JIOT.2024.3483809,763
10.1109/JIOT.2024.3483809,151
10.1109/JIOT.2024.3483809,680
10.1109/JIOT.2024.3483809,617
10.1109/TCE.2024.3412957,618
10.1109/TCE.2024.3412957,764
10.1109/TCE.2024.3412957,765
10.1109/TCE.2024.3412957,766
10.1109/TCE.2024.3412957,313
10.1109/TCE.2024.3412957,704
10.1109/TCE.2024.3412957,767
10.1109/TCE.2024.3412957,145
10.1109/TCE.2024.3412957,738
10.1109/TCE.2024.3412957,634
10.1109/TCE.2024.3412957,635
10.1109/TCE.2024.3440931,768
10.1109/TCE.2024.3440931,769
10.1109/TCE.2024.3440931,618
10.1109/TCE.2024.3440931,770
10.1109/TCE.2024.3440931,313
10.1109/TCE.2024.3440931,771
10.1109/TCE.2024.3440931,39
10.1109/TCE.2024.3440931,167
10.1109/TCE.2024.3440931,173
10.1109/TCE.2024.3440931,634
10.1109/TCE.2024.3440931,333
10.1109/TNSE.2024.3457888,618
10.1109/TNSE.2024.3457888,772
10.1109/TNSE.2024.3457888,773
10.1109/TNSE.2024.3457888,774
10.1109/TNSE.2024.3457888,775
10.1109/TNSE.2024.3457888,313
10.1109/TNSE.2024.3457888,292
10.1109/TNSE.2024.3457888,349
10.1109/TNSE.2024.3457888,145
10.1109/TNSE.2024.3457888,459
10.1109/TNSE.2024.3457888,491
10.1109/TNSE.2024.3457888,173
10.1109/MNET.2024.3424570,618
10.1109/MNET.2024.3424570,776
10.1109/MNET.2024.3424570,777
10.1109/MNET.2024.3424570,313
